"config_id","description","n_col","n_row","a","b","visible_pixels","row_coverage","col_coverage","sigma","rep","method","mse"
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,229,"col.col",0.0117865943357685
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,230,"row.row",0.00170598880412888
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,230,"col.row",0.000483613573164514
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,230,"row.col",0.0125024939398736
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,230,"col.col",0.0117901663152388
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,231,"row.row",0.00134673372789207
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,231,"col.row",0.000524827864766279
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,231,"row.col",0.0124930763911068
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,231,"col.col",0.0118365364240437
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,232,"row.row",0.000872042536976365
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,232,"col.row",0.000626774705453269
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,232,"row.col",0.0125139226304568
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,232,"col.col",0.0116391233875426
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,233,"row.row",0.00138090381977167
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,233,"col.row",0.000566480212452707
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,233,"row.col",0.0127222514029355
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,233,"col.col",0.012058959440574
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,234,"row.row",0.00133546303099085
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,234,"col.row",0.000390306336599417
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,234,"row.col",0.0121948401355678
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,234,"col.col",0.0114808755107405
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,235,"row.row",0.00147869744298876
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,235,"col.row",0.00095511044185566
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,235,"row.col",0.012538949950525
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,235,"col.col",0.0118287621088883
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,236,"row.row",0.000856583139372248
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,236,"col.row",0.000758614749487465
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,236,"row.col",0.0127463961879092
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,236,"col.col",0.0118938774717575
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,237,"row.row",0.000619946064087014
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,237,"col.row",0.000695884400336263
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,237,"row.col",0.0125339541150802
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,237,"col.col",0.0118642363234225
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,238,"row.row",0.000877540051852901
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,238,"col.row",0.00058837007789653
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,238,"row.col",0.0129424114161403
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,238,"col.col",0.0121264651390647
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,239,"row.row",0.00110013727862318
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,239,"col.row",0.000666297593631624
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,239,"row.col",0.0123864879716731
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,239,"col.col",0.0115014581442383
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,240,"row.row",0.000864458132830257
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,240,"col.row",0.00058251766074707
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,240,"row.col",0.0128525915366745
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,240,"col.col",0.0118394887416672
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,241,"row.row",0.000882841727289732
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,241,"col.row",0.00064777961836579
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,241,"row.col",0.0127622559658062
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,241,"col.col",0.0120202300882131
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,242,"row.row",0.00139741486235234
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,242,"col.row",0.000508848518246682
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,242,"row.col",0.0127995516059539
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,242,"col.col",0.0120969366602975
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,243,"row.row",0.000819944584211299
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,243,"col.row",0.000668868905305777
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,243,"row.col",0.0126951162083544
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,243,"col.col",0.0117523966212832
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,244,"row.row",0.000982020224426234
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,244,"col.row",0.000605721954488069
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,244,"row.col",0.0127199056825988
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,244,"col.col",0.0119832411507637
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,245,"row.row",0.0018618677635447
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,245,"col.row",0.000828885054168479
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,245,"row.col",0.0123489901480183
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,245,"col.col",0.0116257361367852
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,246,"row.row",0.00126441638508102
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,246,"col.row",0.000526932392683256
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,246,"row.col",0.0127839850222884
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,246,"col.col",0.0118756557472777
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,247,"row.row",0.00114639581898951
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,247,"col.row",0.000632807060868087
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,247,"row.col",0.0127001055889014
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,247,"col.col",0.011676855724981
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,248,"row.row",0.00115125440273023
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,248,"col.row",0.000695542653677323
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,248,"row.col",0.0123089671140619
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,248,"col.col",0.0114606490175859
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,249,"row.row",0.000735015448741042
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,249,"col.row",0.000569850219693361
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,249,"row.col",0.0123862291648308
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,249,"col.col",0.0117617367153664
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,250,"row.row",0.00105025203780635
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,250,"col.row",0.00081624490970188
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,250,"row.col",0.0122669924891827
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,250,"col.col",0.0115025494613518
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,251,"row.row",0.00117384983155297
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,251,"col.row",0.000619646210365685
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,251,"row.col",0.0121074237619068
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,251,"col.col",0.0115400615718047
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,252,"row.row",0.00147888670181563
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,252,"col.row",0.000712140912824544
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,252,"row.col",0.0125054957653819
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,252,"col.col",0.0117370605673533
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,253,"row.row",0.00143175004829041
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,253,"col.row",0.000508913468868384
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,253,"row.col",0.0126278699726043
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,253,"col.col",0.0118405104734279
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,254,"row.row",0.00101856433348562
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,254,"col.row",0.000825214678681754
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,254,"row.col",0.0124895387216225
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,254,"col.col",0.0114378352496348
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,255,"row.row",0.00119958609967924
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,255,"col.row",0.000685944501820154
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,255,"row.col",0.0126349366166503
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,255,"col.col",0.0119944616784142
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,256,"row.row",0.0010988285991488
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,256,"col.row",0.000844218069423963
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,256,"row.col",0.0124019809046869
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,256,"col.col",0.0118797793693619
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,257,"row.row",0.00106783006307913
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,257,"col.row",0.000796340205786937
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,257,"row.col",0.0124735232170516
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,257,"col.col",0.0115980427773273
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,258,"row.row",0.00141283474578647
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,258,"col.row",0.000763388399191885
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,258,"row.col",0.0126307898680869
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,258,"col.col",0.0118631870251535
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,259,"row.row",0.00121751682549683
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,259,"col.row",0.000627644237791894
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,259,"row.col",0.0123544530595818
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,259,"col.col",0.0116685818632593
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,260,"row.row",0.00132995035069389
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,260,"col.row",0.000572468276649533
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,260,"row.col",0.0124377477610265
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,260,"col.col",0.0117925560501224
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,261,"row.row",0.0014672561894136
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,261,"col.row",0.00082715081740789
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,261,"row.col",0.0125428022526613
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,261,"col.col",0.0118950508341419
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,262,"row.row",0.00138466927172578
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,262,"col.row",0.000561792091684024
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,262,"row.col",0.0127648589689984
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,262,"col.col",0.0117407158825161
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,263,"row.row",0.00102368662327449
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,263,"col.row",0.000607334636979294
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,263,"row.col",0.0128331590640899
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,263,"col.col",0.0120634474541289
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,264,"row.row",0.000812470213304182
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,264,"col.row",0.000676813265638202
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,264,"row.col",0.012663529363554
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,264,"col.col",0.0122156900138111
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,265,"row.row",0.00145521030181572
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,265,"col.row",0.000588335330221894
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,265,"row.col",0.012156398514548
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,265,"col.col",0.0118299142080143
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,266,"row.row",0.00184599130020315
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,266,"col.row",0.000717150969108566
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,266,"row.col",0.0122381036365892
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,266,"col.col",0.0117105665593269
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,267,"row.row",0.00110307539456815
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,267,"col.row",0.000696970458718425
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,267,"row.col",0.0127641562934067
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,267,"col.col",0.0118106929204274
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,268,"row.row",0.000959577254695221
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,268,"col.row",0.000786974141867887
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,268,"row.col",0.0124949712926849
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,268,"col.col",0.0114549457224159
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,269,"row.row",0.00115180105324806
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,269,"col.row",0.000616278912171638
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,269,"row.col",0.0122487045593867
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,269,"col.col",0.0117144477101357
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,270,"row.row",0.00128218456668591
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,270,"col.row",0.000700132445590331
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,270,"row.col",0.0122972175522276
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,270,"col.col",0.0115761102579225
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,271,"row.row",0.00112589497767824
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,271,"col.row",0.000711085919310053
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,271,"row.col",0.0127726007014262
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,271,"col.col",0.0119511705398125
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,272,"row.row",0.00188078867901641
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,272,"col.row",0.000713017334498337
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,272,"row.col",0.0126300565880103
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,272,"col.col",0.0121910280902683
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,273,"row.row",0.000797517027612179
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,273,"col.row",0.000688843975747071
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,273,"row.col",0.0124624328542969
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,273,"col.col",0.0119344365499903
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,274,"row.row",0.00142631358841418
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,274,"col.row",0.000724044884605694
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,274,"row.col",0.0126014172388339
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,274,"col.col",0.0116619411851418
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,275,"row.row",0.00154316776783659
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,275,"col.row",0.000852937492989504
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,275,"row.col",0.012349258005217
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,275,"col.col",0.011862790748315
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,276,"row.row",0.000678022618794811
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,276,"col.row",0.00062549523327116
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,276,"row.col",0.0127798529762645
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,276,"col.col",0.0117317283196416
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,277,"row.row",0.000876466223905599
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,277,"col.row",0.000754023041027367
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,277,"row.col",0.0126521236819133
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,277,"col.col",0.0117407144552513
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,278,"row.row",0.00117875165963115
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,278,"col.row",0.000650751513757169
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,278,"row.col",0.0125747483056063
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,278,"col.col",0.0115573764844304
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,279,"row.row",0.00116980008856119
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,279,"col.row",0.000601671868729264
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,279,"row.col",0.0126236520930876
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,279,"col.col",0.0118434539655706
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,280,"row.row",0.00107474682579464
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,280,"col.row",0.000609035174712017
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,280,"row.col",0.0123445437226745
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,280,"col.col",0.0117783200724458
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,281,"row.row",0.00107289708712045
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,281,"col.row",0.000605046262132757
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,281,"row.col",0.0126323654607993
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,281,"col.col",0.0118979036751746
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,282,"row.row",0.00134154427260925
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,282,"col.row",0.000593737368582763
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,282,"row.col",0.0123805629093839
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,282,"col.col",0.0115960920952788
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,283,"row.row",0.00210490443434992
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,283,"col.row",0.000715475876865493
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,283,"row.col",0.0121284159515376
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,283,"col.col",0.0113713290684485
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,284,"row.row",0.00109266091867372
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,284,"col.row",0.000624886503024698
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,284,"row.col",0.0123941228922212
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,284,"col.col",0.0117959512816673
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,285,"row.row",0.000635536211439293
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,285,"col.row",0.000489678103449506
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,285,"row.col",0.0127062247170974
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,285,"col.col",0.0118460109031627
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,286,"row.row",0.00113256291830631
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,286,"col.row",0.0004564664684495
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,286,"row.col",0.0127371850296348
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,286,"col.col",0.0118049735149735
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,287,"row.row",0.00123345939511198
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,287,"col.row",0.000532582505430899
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,287,"row.col",0.0122814424883928
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,287,"col.col",0.0116006391236407
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,288,"row.row",0.00181008805817869
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,288,"col.row",0.000767115271344008
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,288,"row.col",0.0121664912256978
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,288,"col.col",0.0117401976968648
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,289,"row.row",0.001732895190792
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,289,"col.row",0.000589679187437552
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,289,"row.col",0.0121964354508555
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,289,"col.col",0.0116684083330513
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,290,"row.row",0.00136224478704669
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,290,"col.row",0.00071719540060931
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,290,"row.col",0.0122879615123247
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,290,"col.col",0.0115682561823752
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,291,"row.row",0.00125374398004218
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,291,"col.row",0.000625307392377896
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,291,"row.col",0.0123321540959572
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,291,"col.col",0.0119178216417721
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,292,"row.row",0.00150065603400988
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,292,"col.row",0.000554606505115521
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,292,"row.col",0.0123661177623788
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,292,"col.col",0.0118028684000375
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,293,"row.row",0.00130578822258301
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,293,"col.row",0.000570758506780406
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,293,"row.col",0.0126246766579173
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,293,"col.col",0.0118203836310601
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,294,"row.row",0.00170162397279711
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,294,"col.row",0.000772555085758098
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,294,"row.col",0.0123389173944874
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,294,"col.col",0.0111680146210762
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,295,"row.row",0.000560295033737261
"diag_neg_full","Negative full diagonal",100,100,-1,101,100,1,1,0.2,295,"col.row",0.000661295377330393
