"config_id","description","n_col","n_row","a","b","sigma","rep","method","true_rho","true_theta","pred_rho","pred_theta","dr","dtheta"
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,290,"row.row",-0.447213595499958,2.67794504458899,27,1.61,705.050465843002,4.30001440631476
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,290,"col.row",-0.447213595499958,2.67794504458899,0,2.68,0.2,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,290,"row.col",-0.447213595499958,2.67794504458899,18,2.03,308.100310562002,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,290,"col.col",-0.447213595499958,2.67794504458899,46,0.03,2075.056349214,0.243687961872213
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,291,"row.row",-0.447213595499958,2.67794504458899,4,1.55,12.6222912360003,4.05477669323466
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,291,"col.row",-0.447213595499958,2.67794504458899,0,2.68,0.2,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,291,"row.col",-0.447213595499958,2.67794504458899,21,2.03,422.417028989002,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,291,"col.col",-0.447213595499958,2.67794504458899,22,0,464.522601798002,0.214969105332164
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,292,"row.row",-0.447213595499958,2.67794504458899,0,2.67,0.2,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,292,"col.row",-0.447213595499958,2.67794504458899,-14,2.68,183.678019326001,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,292,"row.col",-0.447213595499958,2.67794504458899,48,2.01,2261.267494832,6.1189324935154
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,292,"col.col",-0.447213595499958,2.67794504458899,-65,2.82,4167.06223258501,0.0201796103568249
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,293,"row.row",-0.447213595499958,2.67794504458899,0,2.67,0.2,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,293,"col.row",-0.447213595499958,2.67794504458899,0,2.68,0.2,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,293,"row.col",-0.447213595499958,2.67794504458899,46,2.03,2075.056349214,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,293,"col.col",-0.447213595499958,2.67794504458899,-59,2.82,3428.428795731,0.0201796103568249
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,294,"row.row",-0.447213595499958,2.67794504458899,3,1.56,6.51671842700025,4.09514964541468
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,294,"col.row",-0.447213595499958,2.67794504458899,-23,2.68,508.628174607002,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,294,"row.col",-0.447213595499958,2.67794504458899,48,2.03,2261.267494832,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,294,"col.col",-0.447213595499958,2.67794504458899,-3,2.82,6.51671842700025,0.0201796103568249
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,295,"row.row",-0.447213595499958,2.67794504458899,36,1.6,1264.000621124,4.25864145413474
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,295,"col.row",-0.447213595499958,2.67794504458899,-22,2.68,464.522601798002,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,295,"row.col",-0.447213595499958,2.67794504458899,45,2.04,1984.950776405,6.26825135005545
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,295,"col.col",-0.447213595499958,2.67794504458899,-65,2.82,4167.06223258501,0.0201796103568249
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,296,"row.row",-0.447213595499958,2.67794504458899,51,1.59,2555.584213259,4.21746850195473
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,296,"col.row",-0.447213595499958,2.67794504458899,-21,2.67,422.417028989002,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,296,"row.col",-0.447213595499958,2.67794504458899,17,2.03,273.994737753001,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,296,"col.col",-0.447213595499958,2.67794504458899,-3,2.82,6.51671842700025,0.0201796103568249
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,297,"row.row",-0.447213595499958,2.67794504458899,-1,2.69,0.305572809000084,0.000145321949961511
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,297,"col.row",-0.447213595499958,2.67794504458899,-29,2.69,815.261611461003,0.000145321949961511
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,297,"row.col",-0.447213595499958,2.67794504458899,0,2.03,0.2,0.419832780807424
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,297,"col.col",-0.447213595499958,2.67794504458899,-22,2.82,464.522601798002,0.0201796103568249
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,298,"row.row",-0.447213595499958,2.67794504458899,0,2.67,0.2,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,298,"col.row",-0.447213595499958,2.67794504458899,0,2.68,0.2,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,298,"row.col",-0.447213595499958,2.67794504458899,-2,2.03,2.41114561800017,0.419832780807424
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,298,"col.col",-0.447213595499958,2.67794504458899,71,0.81,4977.69566943901,1.62217823191347
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,299,"row.row",-0.447213595499958,2.67794504458899,14,1.57,183.678019326001,4.1357225975947
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,299,"col.row",-0.447213595499958,2.67794504458899,-31,2.68,933.472757079003,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,299,"row.col",-0.447213595499958,2.67794504458899,48,2.03,2261.267494832,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,299,"col.col",-0.447213595499958,2.67794504458899,-3,2.82,6.51671842700025,0.0201796103568249
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,300,"row.row",-0.447213595499958,2.67794504458899,0,2.67,0.2,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,300,"col.row",-0.447213595499958,2.67794504458899,-16,2.69,241.889164944001,0.000145321949961511
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,300,"row.col",-0.447213595499958,2.67794504458899,46,2.03,2075.056349214,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,300,"col.col",-0.447213595499958,2.67794504458899,41,0.01,1644.528485169,0.22434205751218
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,301,"row.row",-0.447213595499958,2.67794504458899,13,1.62,157.572446517001,4.34158735849478
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,301,"col.row",-0.447213595499958,2.67794504458899,-26,2.67,652.944893034002,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,301,"row.col",-0.447213595499958,2.67794504458899,46,2.03,2075.056349214,6.21827839787544
