"config_id","description","n_col","n_row","a","b","sigma","rep","method","true_rho","true_theta","pred_rho","pred_theta","active_pixels","dr","dtheta"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,21,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,22,"cssa_row_row",0,2.35619449019234,0,2.36,1992,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,22,"bm3d",0,2.35619449019234,0,2.36,2483,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,22,"median",0,2.35619449019234,0,2.36,5069,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,22,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,22,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,23,"cssa_row_row",0,2.35619449019234,0,2.36,2008,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,23,"bm3d",0,2.35619449019234,0,2.36,3386,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,23,"median",0,2.35619449019234,0,2.36,5090,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,23,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,23,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,24,"cssa_row_row",0,2.35619449019234,0,2.36,2020,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,24,"bm3d",0,2.35619449019234,0,2.36,1849,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,24,"median",0,2.35619449019234,0,2.36,4741,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,24,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,24,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,25,"cssa_row_row",0,2.35619449019234,0,2.36,2004,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,25,"bm3d",0,2.35619449019234,0,2.36,2670,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,25,"median",0,2.35619449019234,0,2.36,4816,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,25,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,25,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,26,"cssa_row_row",0,2.35619449019234,0,2.36,2009,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,26,"bm3d",0,2.35619449019234,-1,2.34,1856,1,0.000262261512589958
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,26,"median",0,2.35619449019234,0,2.36,4953,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,26,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,26,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
